% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=610975, Mon Apr  6 14:21:21 2026, <python>{}</python>
58 464 0.42601134002530056 1.391307967348428 -44.95262686637664 -4.0178769755222127e+01 -35.06870938591442 -2.0008458044559254 6.221508402938724 -37.5735113216209 nan 23.7   
59 472 0.4251375577480709 1.4008148585392999 -44.95262686637664 -4.2792766676581785e+01 -39.924729296523886 -36.67828431451964 3.3772776186281277 -41.09713282264471 nan 24.0   
60 480 0.4249701443671278 1.4008148585392999 -44.95262686637664 -4.1479269470770284e+01 -35.23555376801536 -0.2776587223392634 5.639124327439291 -37.225280689157856 nan 24.3   
61 488 0.42500899011543025 1.4051743019882363 -44.95262686637664 -4.0307391539729672e+01 -37.20045758072184 -28.58929687262284 3.0673410209244167 -38.80351210028711 nan 24.5   
62 496 0.42452738532749956 1.4051743019882363 -44.95262686637664 -4.1547983798291455e+01 -34.974022134230275 -30.85783322394327 4.429817323964784 -38.31477838699263 nan 24.8   
63 504 0.42248490750592554 1.4075266530142603 -44.95262686637664 -3.9109338014806717e+01 -33.194666514355 -29.42268903512536 4.540138632847423 -36.88615233949568 nan 25.1   
64 512 0.4213846684757718 1.4075266530142603 -44.95262686637664 -3.9915020826195104e+01 -34.28891288879655 6.155577280446536 7.36421809640111 -38.72518822450935 nan 25.3   
65 520 0.4213148810453972 1.4083457560424266 -44.95262686637664 -3.8879509658800671e+01 -33.68243105130439 -30.824897677158493 4.14815359054446 -37.32657135623464 nan 25.6   
66 528 0.4219511941356751 1.4083457560424266 -44.95262686637664 -3.5202176840945413e+01 -23.331296054456498 16.93405966732565 39.436575730424245 -32.38689741638473 nan 25.9   
67 536 0.4231570427700399 1.4168122316476768 -44.95262686637664 -3.9604852546044299e+01 -35.14484935119608 10.410532354832887 9.059426954551718 -38.783615557922914 nan 26.1   
68 544 0.42346634722682874 1.4168122316476768 -44.95262686637664 -4.0576351426462814e+01 -35.5609847849553 -29.212782119127017 4.795589600044607 -38.09703307374048 nan 26.4   
69 552 0.4211687777756235 1.4192829216338851 -44.95262686637664 -4.3398211063713347e+01 -33.31115944988279 11.172972036329456 5.45041185292818 -37.187590091995176 nan 26.7   
70 560 0.4180663702979778 1.4192829216338851 -44.95262686637664 -3.7961233392220159e+01 -34.918830982490924 -12.089114560728232 5.519683285215052 -36.38209772101797 nan 26.9   
71 568 0.416522789120802 1.4228302186203345 -44.95262686637664 -4.1360807491335031e+01 -32.75751092879356 10.502158045431786 29.879890946639986 -39.315291604729325 nan 27.2   
72 576 0.41475703018807347 1.4228302186203345 -44.95262686637664 -4.0810360987071391e+01 -34.682279113512585 -28.510566611274204 7.521381041379094 -40.15774932102185 nan 27.5   
73 584 0.4129587547129124 1.4239578285549714 -44.95262686637664 -3.8707362342148222e+01 -28.506801015766317 10.189201531482826 24.192705983486448 -37.632625881442465 nan 27.7   
74 592 0.4141639543406979 1.4239578285549714 -44.95262686637664 -4.0404955422543964e+01 -35.00132935292176 -30.91369781546116 3.3782027314915126 -37.29497328103881 nan 28.0   
75 600 0.4161410162680304 1.4277871306191823 -44.95262686637664 -4.1025902538910564e+01 -35.98861172409651 -29.793594852521053 6.464822609423912 -39.50069961222826 nan 28.3   
76 608 0.4176317699517156 1.4277871306191823 -44.95262686637664 -4.0305204116950371e+01 -31.74305073604657 2.4804054747797863 5.593142434429616 -35.80874138297838 nan 28.5   
77 616 0.41678012775906054 1.4327907352908722 -44.95262686637664 -4.3342297012771247e+01 -37.44876376334582 -32.356081596699134 4.878771847055752 -41.76440069114729 nan 28.8   
78 624 0.41575059616839366 1.4327907352908722 -44.95262686637664 -4.0907015619515597e+01 -34.28346525008021 -30.22196755238808 5.99789783650499 -39.87908915443943 nan 29.1   
79 632 0.41843513264855303 1.4330627431388503 -44.95262686637664 -4.3061135353635827e+01 -34.605905627445345 12.258180382449916 27.805413834704215 -38.233368763779154 nan 29.3   
80 640 0.42055692794975985 1.4330627431388503 -44.95262686637664 -4.2793871404306877e+01 -37.29879765160107 -25.217885027068395 6.6513910187434675 -39.76742496608391 nan 29.6   
81 648 0.4250475035529351 1.443433153946369 -44.95262686637664 -3.9657501649641439e+01 -37.09985502747361 -34.2516438833267 4.031162553760758 -39.003671036681055 nan 29.9   
82 656 0.42988225554898624 1.443433153946369 -44.95262686637664 -4.1987097781771077e+01 -34.10013575019982 6.262852354357008 7.939749276695771 -39.299057861129086 nan 30.1   
